"Material","Scenario","rec_scen","Case","Year","value","Type"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2046,0.73,"Primary material production"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2046,0.73,"Primary material production"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2046,0.78,"Primary material production"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2046,0,"Primary material production"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2046,0.73,"Primary material production"
"Other steels","No Lightweighting","BAU","Business-as-usual",2046,0.73,"Primary material production"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2046,0.78,"Primary material production"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2046,0,"Primary material production"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2046,0.227898638371293,"Primary material production"
"Other steels","Steel Intensive","CL100","Closed loop",2046,0.0777056771910393,"Primary material production"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2046,0.192529823344341,"Primary material production"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2046,0.0672624029711993,"Primary material production"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2046,0,"Primary material production"
"Other steels","Aluminum Maximum","CL100","Closed loop",2046,0.00071979586436134,"Primary material production"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2046,0.306346291500251,"Primary material production"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2046,0.0514961292197188,"Primary material production"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2046,0.179269585467906,"Primary material production"
"Other steels","No Lightweighting","CL100","Closed loop",2046,0.177298650543814,"Primary material production"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2046,0.199328666476453,"Primary material production"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2046,0.0709671350243617,"Primary material production"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2047,0.73,"Primary material production"
"Other steels","Steel Intensive","BAU","Business-as-usual",2047,0.73,"Primary material production"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2047,0.78,"Primary material production"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2047,0,"Primary material production"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2047,0.73,"Primary material production"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2047,0.73,"Primary material production"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2047,0.78,"Primary material production"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2047,0,"Primary material production"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2047,0.73,"Primary material production"
"Other steels","No Lightweighting","BAU","Business-as-usual",2047,0.73,"Primary material production"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2047,0.78,"Primary material production"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2047,0,"Primary material production"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2047,0.20484396778387,"Primary material production"
"Other steels","Steel Intensive","CL100","Closed loop",2047,0.0756705629240655,"Primary material production"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2047,0.176819921965293,"Primary material production"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2047,0.0716801298509994,"Primary material production"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2047,0,"Primary material production"
"Other steels","Aluminum Maximum","CL100","Closed loop",2047,0.0102334388023309,"Primary material production"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2047,0.272725038683174,"Primary material production"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2047,0.0603374544534615,"Primary material production"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2047,0.163138510287773,"Primary material production"
"Other steels","No Lightweighting","CL100","Closed loop",2047,0.161089025850496,"Primary material production"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2047,0.182347720919908,"Primary material production"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2047,0.0746554715234015,"Primary material production"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2048,0.73,"Primary material production"
"Other steels","Steel Intensive","BAU","Business-as-usual",2048,0.73,"Primary material production"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2048,0.78,"Primary material production"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2048,0,"Primary material production"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2048,0.73,"Primary material production"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2048,0.73,"Primary material production"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2048,0.78,"Primary material production"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2048,0,"Primary material production"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2048,0.73,"Primary material production"
"Other steels","No Lightweighting","BAU","Business-as-usual",2048,0.73,"Primary material production"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2048,0.78,"Primary material production"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2048,0,"Primary material production"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2048,0.178710909324301,"Primary material production"
"Other steels","Steel Intensive","CL100","Closed loop",2048,0.0651044098551663,"Primary material production"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2048,0.155658886723533,"Primary material production"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2048,0.0723100784111487,"Primary material production"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2048,0,"Primary material production"
"Other steels","Aluminum Maximum","CL100","Closed loop",2048,0.00824162199797415,"Primary material production"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2048,0.238213358914675,"Primary material production"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2048,0.0681497267301615,"Primary material production"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2048,0.142150422833276,"Primary material production"
"Other steels","No Lightweighting","CL100","Closed loop",2048,0.139999577085298,"Primary material production"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2048,0.160217724091475,"Primary material production"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2048,0.0747718590552852,"Primary material production"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2049,0.73,"Primary material production"
"Other steels","Steel Intensive","BAU","Business-as-usual",2049,0.73,"Primary material production"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2049,0.78,"Primary material production"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2049,0,"Primary material production"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2049,0.73,"Primary material production"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2049,0.73,"Primary material production"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2049,0.78,"Primary material production"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2049,0,"Primary material production"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2049,0.73,"Primary material production"
"Other steels","No Lightweighting","BAU","Business-as-usual",2049,0.73,"Primary material production"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2049,0.78,"Primary material production"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2049,0,"Primary material production"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2049,0.159896117779977,"Primary material production"
"Other steels","Steel Intensive","CL100","Closed loop",2049,0.0587525724539047,"Primary material production"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2049,0.141087171081531,"Primary material production"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2049,0.0773851101269541,"Primary material production"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2049,0,"Primary material production"
"Other steels","Aluminum Maximum","CL100","Closed loop",2049,0.00876497682488029,"Primary material production"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2049,0.212896020830238,"Primary material production"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2049,0.082843464021897,"Primary material production"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2049,0.127454033766097,"Primary material production"
"Other steels","No Lightweighting","CL100","Closed loop",2049,0.125211234333249,"Primary material production"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2049,0.144869594650552,"Primary material production"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2049,0.0794634131626328,"Primary material production"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2050,0.73,"Primary material production"
"Other steels","Steel Intensive","BAU","Business-as-usual",2050,0.73,"Primary material production"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2050,0.78,"Primary material production"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2050,0,"Primary material production"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2050,0.73,"Primary material production"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2050,0.73,"Primary material production"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2050,0.78,"Primary material production"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2050,0,"Primary material production"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2050,0.73,"Primary material production"
"Other steels","No Lightweighting","BAU","Business-as-usual",2050,0.73,"Primary material production"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2050,0.78,"Primary material production"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2050,0,"Primary material production"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2050,0.140175597677835,"Primary material production"
"Other steels","Steel Intensive","CL100","Closed loop",2050,0.0520737645304484,"Primary material production"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2050,0.125661146334673,"Primary material production"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2050,0.0818231766606049,"Primary material production"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2050,0,"Primary material production"
"Other steels","Aluminum Maximum","CL100","Closed loop",2050,0.00922474473486504,"Primary material production"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2050,0.186362952069262,"Primary material production"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2050,0.0975066238182899,"Primary material production"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2050,0.112047317219446,"Primary material production"
"Other steels","No Lightweighting","CL100","Closed loop",2050,0.109709451619212,"Primary material production"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2050,0.12864298659104,"Primary material production"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2050,0.0835375515894187,"Primary material production"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2015,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2015,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2015,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2015,0.821051834252466,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2015,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2015,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2015,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2015,0.821051834252466,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2015,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2015,0.27,"Internal secondary material recovery"
