"Scenario","Size","Technology","Subcomponent","bat_impro","fc_impro","frv_impro","Case","Year","value"
"BAU","Car","HEV","Transmission","n","n","n","No improvements",2049,13.8988506023228
"BAU","Car","ICEV-G","Transmission","n","n","n","No improvements",2049,13.7229810358176
"BAU","Car","PHEV40","Transmission","n","n","n","No improvements",2049,13.8670806162704
"BAU","Car","BEV300","Wheels","n","n","n","No improvements",2049,3.28454756602414
"BAU","Car","FFV","Wheels","n","n","n","No improvements",2049,3.43089288266926
"BAU","Car","HEV","Wheels","n","n","n","No improvements",2049,3.47471265058069
"BAU","Car","ICEV-G","Wheels","n","n","n","No improvements",2049,3.4307452589544
"BAU","Car","PHEV40","Wheels","n","n","n","No improvements",2049,3.46677015406754
"BAU","Car","BEV300","Body","n","n","n","No improvements",2050,21.2522360956677
"BAU","Car","FFV","Body","n","n","n","No improvements",2050,22.1981114577874
"BAU","Car","HEV","Body","n","n","n","No improvements",2050,22.4814228265361
"BAU","Car","ICEV-G","Body","n","n","n","No improvements",2050,22.1971543777603
"BAU","Car","PHEV40","Body","n","n","n","No improvements",2050,22.4305702306032
"BAU","Car","BEV300","Chassis","n","n","n","No improvements",2050,27.2415026317192
"BAU","Car","FFV","Chassis","n","n","n","No improvements",2050,28.4539428686186
"BAU","Car","HEV","Chassis","n","n","n","No improvements",2050,28.8170965321963
"BAU","Car","ICEV-G","Chassis","n","n","n","No improvements",2050,28.4527160660386
"BAU","Car","PHEV40","Chassis","n","n","n","No improvements",2050,28.7519127501368
"BAU","Car","BEV300","Electronic Controller","n","n","n","No improvements",2050,3.92208490598648
"BAU","Car","HEV","Electronic Controller","n","n","n","No improvements",2050,1.11408607253803
"BAU","Car","PHEV40","Electronic Controller","n","n","n","No improvements",2050,1.28076315248384
"BAU","Car","FFV","Engine","n","n","n","No improvements",2050,12.7877389668512
"BAU","Car","HEV","Engine","n","n","n","No improvements",2050,9.6418476514863
"BAU","Car","ICEV-G","Engine","n","n","n","No improvements",2050,12.7834979136401
"BAU","Car","PHEV40","Engine","n","n","n","No improvements",2050,9.95843727638385
"BAU","Car","HEV","EV Battery","n","n","n","No improvements",2050,3.34623529821437
"BAU","Car","BEV300","Exterior","n","n","n","No improvements",2050,1.54561717059401
"BAU","Car","FFV","Exterior","n","n","n","No improvements",2050,1.61440810602092
"BAU","Car","HEV","Exterior","n","n","n","No improvements",2050,1.63501256920262
"BAU","Car","ICEV-G","Exterior","n","n","n","No improvements",2050,1.61433850020076
"BAU","Car","PHEV40","Exterior","n","n","n","No improvements",2050,1.63131419858935
"BAU","Car","FFV","Fuel storage system","n","n","n","No improvements",2050,3.42528722326369
"BAU","Car","ICEV-G","Fuel storage system","n","n","n","No improvements",2050,3.42415122686788
"BAU","Car","HEV","Generator","n","n","n","No improvements",2050,2.24513894682337
"BAU","Car","PHEV40","Generator","n","n","n","No improvements",2050,3.46877366820768
"BAU","Car","BEV300","Interior","n","n","n","No improvements",2050,111.977638633836
"BAU","Car","FFV","Interior","n","n","n","No improvements",2050,112.132418238547
"BAU","Car","HEV","Interior","n","n","n","No improvements",2050,112.178778280706
"BAU","Car","ICEV-G","Interior","n","n","n","No improvements",2050,112.132261625452
"BAU","Car","PHEV40","Interior","n","n","n","No improvements",2050,112.170456946826
"BAU","Car","BEV300","Tires","n","n","n","No improvements",2050,3.38103756067437
"BAU","Car","FFV","Tires","n","n","n","No improvements",2050,3.53151773192072
"BAU","Car","HEV","Tires","n","n","n","No improvements",2050,3.57658999513074
"BAU","Car","ICEV-G","Tires","n","n","n","No improvements",2050,3.53136546918915
"BAU","Car","PHEV40","Tires","n","n","n","No improvements",2050,3.56849980941413
"BAU","Car","BEV300","Traction Motor","n","n","n","No improvements",2050,6.97684152239995
"BAU","Car","HEV","Traction Motor","n","n","n","No improvements",2050,1.45741300184095
"BAU","Car","PHEV40","Traction Motor","n","n","n","No improvements",2050,2.81104774394701
"BAU","Car","BEV300","Transmission","n","n","n","No improvements",2050,13.5241502426974
"BAU","Car","FFV","Transmission","n","n","n","No improvements",2050,14.126070927683
"BAU","Car","HEV","Transmission","n","n","n","No improvements",2050,14.306359980523
"BAU","Car","ICEV-G","Transmission","n","n","n","No improvements",2050,14.1254618767566
"BAU","Car","PHEV40","Transmission","n","n","n","No improvements",2050,14.2739992376567
"BAU","Car","BEV300","Wheels","n","n","n","No improvements",2050,3.38103756067438
"BAU","Car","FFV","Wheels","n","n","n","No improvements",2050,3.53151773192072
"BAU","Car","HEV","Wheels","n","n","n","No improvements",2050,3.57658999513075
"BAU","Car","ICEV-G","Wheels","n","n","n","No improvements",2050,3.53136546918916
"BAU","Car","PHEV40","Wheels","n","n","n","No improvements",2050,3.56849980941412
