"Scenario","Size","Technology","Subcomponent","feature_wgt","Case","Year","value"
"BAU","Light truck","PHEV40","Chassis","n","Low",2047,-35.1428208898735
"BAU","Car","BEV100","Electronic Controller","n","Low",2047,-6.68785728766976
"BAU","Light truck","BEV100","Electronic Controller","n","Low",2047,-13.4087463666971
"BAU","Car","BEV300","Electronic Controller","n","Low",2047,-24.4886896348264
"BAU","Light truck","BEV300","Electronic Controller","n","Low",2047,-37.0250061592365
"BAU","Car","PHEV20","Electronic Controller","n","Low",2047,-0.565620224798614
"BAU","Light truck","PHEV20","Electronic Controller","n","Low",2047,-0.957559638685744
"BAU","Car","PHEV40","Electronic Controller","n","Low",2047,-1.25075460723397
"BAU","Light truck","PHEV40","Electronic Controller","n","Low",2047,-2.70246824515673
"BAU","Car","PHEV20","Engine","n","Low",2047,-4.30221438744101
"BAU","Light truck","PHEV20","Engine","n","Low",2047,-6.35593407461076
"BAU","Car","PHEV40","Engine","n","Low",2047,-9.72510903373012
"BAU","Light truck","PHEV40","Engine","n","Low",2047,-18.4868886618479
"BAU","Car","BEV100","EV Battery","n","Low",2047,-89.3449829497522
"BAU","Light truck","BEV100","EV Battery","n","Low",2047,-180.321853883511
"BAU","Car","BEV300","EV Battery","n","Low",2047,-393.125653554569
"BAU","Light truck","BEV300","EV Battery","n","Low",2047,-612.206440088431
"BAU","Car","PHEV20","EV Battery","n","Low",2047,-28.3482323727282
"BAU","Light truck","PHEV20","EV Battery","n","Low",2047,-43.1305184838642
"BAU","Car","PHEV40","EV Battery","n","Low",2047,-58.3275805470608
"BAU","Light truck","PHEV40","EV Battery","n","Low",2047,-119.075733546736
"BAU","Car","BEV100","Exterior","n","Low",2047,-1.34903778300843
"BAU","Light truck","BEV100","Exterior","n","Low",2047,-2.72555744082348
"BAU","Car","BEV300","Exterior","n","Low",2047,-5.96991978529885
"BAU","Light truck","BEV300","Exterior","n","Low",2047,-9.30172142418539
"BAU","Car","PHEV20","Exterior","n","Low",2047,-0.453500160721518
"BAU","Light truck","PHEV20","Exterior","n","Low",2047,-0.693209623407007
"BAU","Car","PHEV40","Exterior","n","Low",2047,-0.976519457439124
"BAU","Light truck","PHEV40","Exterior","n","Low",2047,-1.99391891573751
"BAU","Car","PHEV20","Generator","n","Low",2047,-1.0635431925282
"BAU","Light truck","PHEV20","Generator","n","Low",2047,-1.76441501518682
"BAU","Car","PHEV40","Generator","n","Low",2047,-3.38749958456346
"BAU","Light truck","PHEV40","Generator","n","Low",2047,-7.4391947479873
"BAU","Car","BEV100","Interior","n","Low",2047,-3.03533501176912
"BAU","Light truck","BEV100","Interior","n","Low",2047,-6.1325042418527
"BAU","Car","BEV300","Interior","n","Low",2047,-13.4323195169224
"BAU","Light truck","BEV300","Interior","n","Low",2047,-20.928873204417
"BAU","Car","PHEV20","Interior","n","Low",2047,-1.02037536162328
"BAU","Light truck","PHEV20","Interior","n","Low",2047,-1.55972165266567
"BAU","Car","PHEV40","Interior","n","Low",2047,-2.19716877923813
"BAU","Light truck","PHEV40","Interior","n","Low",2047,-4.48631756040939
"BAU","Car","BEV100","Tires","n","Low",2047,-2.9510201503309
"BAU","Light truck","BEV100","Tires","n","Low",2047,-5.9621569018013
"BAU","Car","BEV300","Tires","n","Low",2047,-13.0591995303413
"BAU","Light truck","BEV300","Tires","n","Low",2047,-20.3475156154054
"BAU","Car","PHEV20","Tires","n","Low",2047,-0.992031601578297
"BAU","Light truck","PHEV20","Tires","n","Low",2047,-1.5163960512029
"BAU","Car","PHEV40","Tires","n","Low",2047,-2.13613631314809
"BAU","Light truck","PHEV40","Tires","n","Low",2047,-4.36169762817579
"BAU","Car","BEV100","Traction Motor","n","Low",2047,-8.18032849997738
"BAU","Light truck","BEV100","Traction Motor","n","Low",2047,-16.8187120534035
"BAU","Car","BEV300","Traction Motor","n","Low",2047,-43.5619602249415
"BAU","Light truck","BEV300","Traction Motor","n","Low",2047,-69.3265337706488
"BAU","Car","PHEV20","Traction Motor","n","Low",2047,-0.753277238240557
"BAU","Light truck","PHEV20","Traction Motor","n","Low",2047,-1.34201619584497
"BAU","Car","PHEV40","Traction Motor","n","Low",2047,-2.74518431458481
"BAU","Light truck","PHEV40","Traction Motor","n","Low",2047,-6.32595103899283
"BAU","Car","BEV100","Transmission","n","Low",2047,-11.8040806013236
"BAU","Light truck","BEV100","Transmission","n","Low",2047,-23.8486276072053
"BAU","Car","BEV300","Transmission","n","Low",2047,-52.2367981213651
"BAU","Light truck","BEV300","Transmission","n","Low",2047,-81.3900624616218
"BAU","Car","PHEV20","Transmission","n","Low",2047,-3.9681264063132
"BAU","Light truck","PHEV20","Transmission","n","Low",2047,-6.06558420481161
"BAU","Car","PHEV40","Transmission","n","Low",2047,-8.54454525259238
"BAU","Light truck","PHEV40","Transmission","n","Low",2047,-17.4467905127031
"BAU","Car","BEV100","Wheels","n","Low",2047,-2.95102015033089
"BAU","Light truck","BEV100","Wheels","n","Low",2047,-5.96215690180133
"BAU","Car","BEV300","Wheels","n","Low",2047,-13.0591995303413
"BAU","Light truck","BEV300","Wheels","n","Low",2047,-20.3475156154054
"BAU","Car","PHEV20","Wheels","n","Low",2047,-0.992031601578308
"BAU","Light truck","PHEV20","Wheels","n","Low",2047,-1.5163960512029
"BAU","Car","PHEV40","Wheels","n","Low",2047,-2.13613631314809
"BAU","Light truck","PHEV40","Wheels","n","Low",2047,-4.36169762817578
"BAU","Car","BEV100","Body","n","Low",2048,-18.5492733972765
"BAU","Light truck","BEV100","Body","n","Low",2048,-37.4764225038151
"BAU","Car","BEV300","Body","n","Low",2048,-82.0864354643193
"BAU","Light truck","BEV300","Body","n","Low",2048,-127.899681913945
"BAU","Car","PHEV20","Body","n","Low",2048,-6.23360572075501
"BAU","Light truck","PHEV20","Body","n","Low",2048,-9.52843239855292
"BAU","Car","PHEV40","Body","n","Low",2048,-13.4155756095935
"BAU","Light truck","PHEV40","Body","n","Low",2048,-27.3931214286579
"BAU","Car","BEV100","Chassis","n","Low",2048,-23.7767959001451
"BAU","Light truck","BEV100","Chassis","n","Low",2048,-48.0379597548906
"BAU","Car","BEV300","Chassis","n","Low",2048,-105.219885458809
"BAU","Light truck","BEV300","Chassis","n","Low",2048,-163.944137726057
"BAU","Car","PHEV20","Chassis","n","Low",2048,-7.9903491511497
"BAU","Light truck","PHEV20","Chassis","n","Low",2048,-12.2137178926903
"BAU","Car","PHEV40","Chassis","n","Low",2048,-17.1963287359332
"BAU","Light truck","PHEV40","Chassis","n","Low",2048,-35.1130011040071
"BAU","Car","BEV100","Electronic Controller","n","Low",2048,-6.68785816030208
"BAU","Light truck","BEV100","Electronic Controller","n","Low",2048,-13.4087480741169
"BAU","Car","BEV300","Electronic Controller","n","Low",2048,-24.4886967017482
"BAU","Light truck","BEV300","Electronic Controller","n","Low",2048,-37.0251852302946
"BAU","Car","PHEV20","Electronic Controller","n","Low",2048,-0.565503708582639
"BAU","Light truck","PHEV20","Electronic Controller","n","Low",2048,-0.957359723180495
"BAU","Car","PHEV40","Electronic Controller","n","Low",2048,-1.25008561034721
"BAU","Light truck","PHEV40","Electronic Controller","n","Low",2048,-2.70105051784046
"BAU","Car","PHEV20","Engine","n","Low",2048,-4.30132814306933
"BAU","Light truck","PHEV20","Engine","n","Low",2048,-6.35460710789189
"BAU","Car","PHEV40","Engine","n","Low",2048,-9.7199073197973
"BAU","Light truck","PHEV40","Engine","n","Low",2048,-18.4771903547185
"BAU","Car","BEV100","EV Battery","n","Low",2048,-89.3450028134108
"BAU","Light truck","BEV100","EV Battery","n","Low",2048,-180.321893252281
"BAU","Car","BEV300","EV Battery","n","Low",2048,-393.125849747236
"BAU","Light truck","BEV300","EV Battery","n","Low",2048,-612.211613182159
"BAU","Car","PHEV20","EV Battery","n","Low",2048,-28.3382522996693
"BAU","Light truck","PHEV20","EV Battery","n","Low",2048,-43.1147161636114
"BAU","Car","PHEV40","EV Battery","n","Low",2048,-58.2717463578978
"BAU","Light truck","PHEV40","EV Battery","n","Low",2048,-118.963371353214
"BAU","Car","BEV100","Exterior","n","Low",2048,-1.34903806525647
"BAU","Light truck","BEV100","Exterior","n","Low",2048,-2.72555800027749
"BAU","Car","BEV300","Exterior","n","Low",2048,-5.96992257922319
"BAU","Light truck","BEV300","Exterior","n","Low",2048,-9.30179504828697
"BAU","Car","PHEV20","Exterior","n","Low",2048,-0.453353143327654
"BAU","Light truck","PHEV20","Exterior","n","Low",2048,-0.692976901712896
"BAU","Car","PHEV40","Exterior","n","Low",2048,-0.975678226152262
"BAU","Light truck","PHEV40","Exterior","n","Low",2048,-1.99222701299331
"BAU","Car","PHEV20","Generator","n","Low",2048,-1.06332410554565
"BAU","Light truck","PHEV20","Generator","n","Low",2048,-1.76404664761474
"BAU","Car","PHEV40","Generator","n","Low",2048,-3.38568769703342
"BAU","Light truck","PHEV40","Generator","n","Low",2048,-7.43529211208242
"BAU","Car","BEV100","Interior","n","Low",2048,-3.03533564682721
"BAU","Light truck","BEV100","Interior","n","Low",2048,-6.13250550062421
"BAU","Car","BEV300","Interior","n","Low",2048,-13.4323258032522
"BAU","Light truck","BEV300","Interior","n","Low",2048,-20.9290388586456
"BAU","Car","PHEV20","Interior","n","Low",2048,-1.02004457248711
"BAU","Light truck","PHEV20","Interior","n","Low",2048,-1.55919802885393
"BAU","Car","PHEV40","Interior","n","Low",2048,-2.19527600884263
"BAU","Light truck","PHEV40","Interior","n","Low",2048,-4.48251077923493
"BAU","Car","BEV100","Tires","n","Low",2048,-2.95102076774849
"BAU","Light truck","BEV100","Tires","n","Low",2048,-5.96215812560694
"BAU","Car","BEV300","Tires","n","Low",2048,-13.0592056420508
"BAU","Light truck","BEV300","Tires","n","Low",2048,-20.3476766681276
"BAU","Car","PHEV20","Tires","n","Low",2048,-0.99171000102924
"BAU","Light truck","PHEV20","Tires","n","Low",2048,-1.51588697249703
"BAU","Car","PHEV40","Tires","n","Low",2048,-2.13429611970805
"BAU","Light truck","PHEV40","Tires","n","Low",2048,-4.35799659092288
"BAU","Car","BEV100","Traction Motor","n","Low",2048,-8.18032956734751
"BAU","Light truck","BEV100","Traction Motor","n","Low",2048,-16.8187141950356
"BAU","Car","BEV300","Traction Motor","n","Low",2048,-43.5619727960089
"BAU","Light truck","BEV300","Traction Motor","n","Low",2048,-69.32686906771
"BAU","Car","PHEV20","Traction Motor","n","Low",2048,-0.753122065194169
"BAU","Light truck","PHEV20","Traction Motor","n","Low",2048,-1.34173601502383
"BAU","Car","PHEV40","Traction Motor","n","Low",2048,-2.74371598518636
"BAU","Light truck","PHEV40","Traction Motor","n","Low",2048,-6.32263241587656
"BAU","Car","BEV100","Transmission","n","Low",2048,-11.804083070994
"BAU","Light truck","BEV100","Transmission","n","Low",2048,-23.8486325024278
"BAU","Car","BEV300","Transmission","n","Low",2048,-52.2368225682032
"BAU","Light truck","BEV300","Transmission","n","Low",2048,-81.3907066725106
"BAU","Car","PHEV20","Transmission","n","Low",2048,-3.96684000411697
"BAU","Light truck","PHEV20","Transmission","n","Low",2048,-6.06354788998813
"BAU","Car","PHEV40","Transmission","n","Low",2048,-8.53718447883222
"BAU","Light truck","PHEV40","Transmission","n","Low",2048,-17.4319863636914
"BAU","Car","BEV100","Wheels","n","Low",2048,-2.95102076774848
"BAU","Light truck","BEV100","Wheels","n","Low",2048,-5.96215812560696
"BAU","Car","BEV300","Wheels","n","Low",2048,-13.0592056420508
"BAU","Light truck","BEV300","Wheels","n","Low",2048,-20.3476766681276
"BAU","Car","PHEV20","Wheels","n","Low",2048,-0.991710001029251
"BAU","Light truck","PHEV20","Wheels","n","Low",2048,-1.51588697249703
"BAU","Car","PHEV40","Wheels","n","Low",2048,-2.13429611970805
"BAU","Light truck","PHEV40","Wheels","n","Low",2048,-4.35799659092287
"BAU","Car","BEV100","Body","n","Low",2049,-18.5492733972765
"BAU","Light truck","BEV100","Body","n","Low",2049,-37.4764225038149
"BAU","Car","BEV300","Body","n","Low",2049,-82.0864148731092
"BAU","Light truck","BEV300","Body","n","Low",2049,-127.899681913945
"BAU","Car","PHEV20","Body","n","Low",2049,-6.23129243393328
"BAU","Light truck","PHEV20","Body","n","Low",2049,-9.52474969129764
"BAU","Car","PHEV40","Body","n","Low",2049,-13.4032451682107
"BAU","Light truck","PHEV40","Body","n","Low",2049,-27.3683222226293
"BAU","Car","BEV100","Chassis","n","Low",2049,-23.776795900145
"BAU","Light truck","BEV100","Chassis","n","Low",2049,-48.0379597548903
"BAU","Car","BEV300","Chassis","n","Low",2049,-105.219859064622
"BAU","Light truck","BEV300","Chassis","n","Low",2049,-163.944137726056
"BAU","Car","PHEV20","Chassis","n","Low",2049,-7.98738393804183
"BAU","Light truck","PHEV20","Chassis","n","Low",2049,-12.2089973315723
"BAU","Car","PHEV40","Chassis","n","Low",2049,-17.1805233519789
"BAU","Light truck","PHEV40","Chassis","n","Low",2049,-35.0812130308251
"BAU","Car","BEV100","Electronic Controller","n","Low",2049,-6.68785816030196
"BAU","Light truck","BEV100","Electronic Controller","n","Low",2049,-13.4087480741163
"BAU","Car","BEV300","Electronic Controller","n","Low",2049,-24.4886929138794
"BAU","Light truck","BEV300","Electronic Controller","n","Low",2049,-37.0251852302937
"BAU","Car","PHEV20","Electronic Controller","n","Low",2049,-0.565370373920395
"BAU","Light truck","PHEV20","Electronic Controller","n","Low",2049,-0.95712964666496
"BAU","Car","PHEV40","Electronic Controller","n","Low",2049,-1.24937246638217
"BAU","Light truck","PHEV40","Electronic Controller","n","Low",2049,-2.69953925531725
"BAU","Car","PHEV20","Engine","n","Low",2049,-4.30031397441499
"BAU","Light truck","PHEV20","Engine","n","Low",2049,-6.35307994331038
"BAU","Car","PHEV40","Engine","n","Low",2049,-9.71436234496639
"BAU","Light truck","PHEV40","Engine","n","Low",2049,-18.4668521973487
"BAU","Car","BEV100","EV Battery","n","Low",2049,-89.3450028134108
"BAU","Light truck","BEV100","EV Battery","n","Low",2049,-180.321893252281
"BAU","Car","BEV300","EV Battery","n","Low",2049,-393.125744588032
"BAU","Light truck","BEV300","EV Battery","n","Low",2049,-612.211613182159
"BAU","Car","PHEV20","EV Battery","n","Low",2049,-28.3268316193371
"BAU","Light truck","PHEV20","EV Battery","n","Low",2049,-43.0965296798694
"BAU","Car","PHEV40","EV Battery","n","Low",2049,-58.2122264934221
"BAU","Light truck","PHEV40","EV Battery","n","Low",2049,-118.843592009573
"BAU","Car","BEV100","Exterior","n","Low",2049,-1.34903806525647
"BAU","Light truck","BEV100","Exterior","n","Low",2049,-2.72555800027747
"BAU","Car","BEV300","Exterior","n","Low",2049,-5.96992108168064
"BAU","Light truck","BEV300","Exterior","n","Low",2049,-9.30179504828694
"BAU","Car","PHEV20","Exterior","n","Low",2049,-0.453184904286069
"BAU","Light truck","PHEV20","Exterior","n","Low",2049,-0.692709068457972
"BAU","Car","PHEV40","Exterior","n","Low",2049,-0.974781466778971
"BAU","Light truck","PHEV40","Exterior","n","Low",2049,-1.99042343437306
"BAU","Car","PHEV20","Generator","n","Low",2049,-1.06307339461606
"BAU","Light truck","PHEV20","Generator","n","Low",2049,-1.76362270487295
"BAU","Car","PHEV40","Generator","n","Low",2049,-3.38375624311647
"BAU","Light truck","PHEV40","Generator","n","Low",2049,-7.43113199799203
"BAU","Car","BEV100","Interior","n","Low",2049,-3.03533564682721
"BAU","Light truck","BEV100","Interior","n","Low",2049,-6.13250550062415
"BAU","Car","BEV300","Interior","n","Low",2049,-13.4323224337814
"BAU","Light truck","BEV300","Interior","n","Low",2049,-20.9290388586456
"BAU","Car","PHEV20","Interior","n","Low",2049,-1.01966603464356
"BAU","Light truck","PHEV20","Interior","n","Low",2049,-1.55859540403034
"BAU","Car","PHEV40","Interior","n","Low",2049,-2.19325830025272
"BAU","Light truck","PHEV40","Interior","n","Low",2049,-4.47845272733932
"BAU","Car","BEV100","Tires","n","Low",2049,-2.95102076774848
"BAU","Light truck","BEV100","Tires","n","Low",2049,-5.9621581256069
"BAU","Car","BEV300","Tires","n","Low",2049,-13.0592023661765
"BAU","Light truck","BEV300","Tires","n","Low",2049,-20.3476766681276
"BAU","Car","PHEV20","Tires","n","Low",2049,-0.991341978125782
"BAU","Light truck","PHEV20","Tires","n","Low",2049,-1.51530108725187
"BAU","Car","PHEV40","Tires","n","Low",2049,-2.13233445857898
"BAU","Light truck","PHEV40","Tires","n","Low",2049,-4.35405126269106
"BAU","Car","BEV100","Traction Motor","n","Low",2049,-8.18032956734736
"BAU","Light truck","BEV100","Traction Motor","n","Low",2049,-16.8187141950349
"BAU","Car","BEV300","Traction Motor","n","Low",2049,-43.561966057919
"BAU","Light truck","BEV300","Traction Motor","n","Low",2049,-69.3268690677084
"BAU","Car","PHEV20","Traction Motor","n","Low",2049,-0.752944493810169
"BAU","Light truck","PHEV20","Traction Motor","n","Low",2049,-1.34141356366137
"BAU","Car","PHEV40","Traction Motor","n","Low",2049,-2.7421507607886
"BAU","Light truck","PHEV40","Traction Motor","n","Low",2049,-6.3190948450851
"BAU","Car","BEV100","Transmission","n","Low",2049,-11.804083070994
"BAU","Light truck","BEV100","Transmission","n","Low",2049,-23.8486325024277
"BAU","Car","BEV300","Transmission","n","Low",2049,-52.2368094647058
"BAU","Light truck","BEV300","Transmission","n","Low",2049,-81.3907066725103
"BAU","Car","PHEV20","Transmission","n","Low",2049,-3.96536791250313
"BAU","Light truck","PHEV20","Transmission","n","Low",2049,-6.06120434900754
"BAU","Car","PHEV40","Transmission","n","Low",2049,-8.52933783431597
"BAU","Light truck","PHEV40","Transmission","n","Low",2049,-17.4162050507642
"BAU","Car","BEV100","Wheels","n","Low",2049,-2.95102076774847
"BAU","Light truck","BEV100","Wheels","n","Low",2049,-5.96215812560692
"BAU","Car","BEV300","Wheels","n","Low",2049,-13.0592023661765
"BAU","Light truck","BEV300","Wheels","n","Low",2049,-20.3476766681276
"BAU","Car","PHEV20","Wheels","n","Low",2049,-0.991341978125792
"BAU","Light truck","PHEV20","Wheels","n","Low",2049,-1.51530108725187
"BAU","Car","PHEV40","Wheels","n","Low",2049,-2.13233445857898
"BAU","Light truck","PHEV40","Wheels","n","Low",2049,-4.35405126269105
"BAU","Car","BEV100","Body","n","Low",2050,-18.5492733972764
"BAU","Light truck","BEV100","Body","n","Low",2050,-37.4764225038147
"BAU","Car","BEV300","Body","n","Low",2050,-82.0864148731089
"BAU","Light truck","BEV300","Body","n","Low",2050,-128.045316587153
"BAU","Car","PHEV20","Body","n","Low",2050,-6.22897042498863
"BAU","Light truck","PHEV20","Body","n","Low",2050,-9.51970829354116
"BAU","Car","PHEV40","Body","n","Low",2050,-13.3909817983656
"BAU","Light truck","PHEV40","Body","n","Low",2050,-27.3436579626986
"BAU","Car","BEV100","Chassis","n","Low",2050,-23.776795900145
